"UIN","YEAR","SITE","TRANSECT","SITE.TRANS","smallkelp","bigkelp","reallybigkelp","kelp","prev.kelp","mean.kelp","kelp_plants","prev.kelp_plants","sand","habitat","habitat2","urchins","spring_canopy","spring_canopy_50","spring_canopy_150","summer_canopy","summer_canopy_50","summer_canopy_150","mean_Max.OV","mean_Mean.OV","mean_Max.Hs","mean_Mean.Tp","max_Max.OV","max_Mean.OV","links","richness","connectance","isolates","nopred","noprey","intermediate","linkdensity","spec","consumer_richness","mean_degreedist","sd_degreedist","mean_top_degreedist","sd_top_degreedist","mean_int_degreedist","sd_int_degreedist","lowdeg","middeg","highdeg","degree_skew","algae_richness","fish_richness","sessile_invert_richness","algae_consumer_richness","invert_consumer_richness","mix_consumer_richness","mobile_richness","mobile_invert_richness","prey_richness","higher_consumer","diameter","apl","density","mean_diameter","sd_diameter","mean.trophiclevel","mean.omnivory","mean.cons_trophiclevel","mean.cons_omnivory","mean.abs_trophiclevel","mean.abs_omnivory","mean.abs_cons_trophiclevel","mean.abs_cons_omnivory","sd.trophiclevel","sd.omnivory","sd.cons_trophiclevel","sd.cons_omnivory","sd.abs_trophiclevel","sd.abs_omnivory","sd.abs_cons_trophiclevel","sd.abs_cons_omnivory","max.trophiclevel","max.omnivory","max.cons_trophiclevel","max.cons_omnivory","max.abs_trophiclevel","max.abs_omnivory","max.abs_cons_trophiclevel","max.abs_cons_omnivory","skew.trophiclevel","skew.omnivory","skew.cons_trophiclevel","skew.cons_omnivory","skew.abs_trophiclevel","skew.abs_omnivory","skew.abs_cons_trophiclevel","skew.abs_cons_omnivory","kurtosis.trophiclevel","kurtosis.omnivory","kurtosis.cons_trophiclevel","kurtosis.cons_omnivory","kurtosis.abs_trophiclevel","kurtosis.abs_omnivory","kurtosis.abs_cons_trophiclevel","kurtosis.abs_cons_omnivory","shape","shape2","power_exp","drifting"
"2008_GOLB_2",2008,"GOLB",2,"GOLB-2",40,4,2,311,962,7.06818181818182,44,24,23,57,41,15,0,0,0,0,0,0,0.656143596011685,0.251089737284988,1.13083333333333,12.1874104599246,1.60794359770922,0.316470959831524,21,32,0.0205078125,10,3,29,0,0.65625,0,3,7,7.81024967590665,7,7.81024967590665,0,NA,0.0625,0.03125,0,0.377813744064283,16,4,5,0,2,1,11,7,19,0,1,1,0.0211693548387097,1,0,1.09375,5.73927123427396e-32,2,6.12188931655889e-31,1.30673245053701,0.0716262580418327,2.22692980214804,0.286505032167331,0.296144581080299,1.93467147205010e-31,9.01949448976587e-16,2.6589032900132e-31,0.554997407061925,0.206926754085601,0.271647182103929,0.345350407454984,2,8.0118685686509e-31,2,8.0118685686509e-31,2.70877725235093,0.849161276084287,2.70877725235093,0.849161276084287,2.65785506568691,3.11714910067187,0.542099899666556,-0.351671823411864,1.28827118241019,2.70672571945935,0.502280933053272,0.481621772757034,5.23054732399426,8.4128140030531,-2.19559228650138,-2.33333333333333,-0.0564236804167724,6.26056598876496,-1.44802474588733,-1.61211878365791,7.33333333333333,9.66666666666667,1.93273642035701,5
"2008_IVEE_1",2008,"IVEE",1,"IVEE-1",3,3,3,303,582,50.5,6,25,10,70,37,0,160,935.5,7118.5,0,99.6666666666667,4565,0.939887835507018,0.401751210408652,1.62333333333333,10.4233130464303,2.1012444946465,0.460170251339638,27,40,0.016875,17,4,30,6,0.675,0.075,8,2.7,1.63639169448448,2.75,1.5,2.66666666666667,1.86189867250253,0.25,0,0,0.295762563523704,11,9,8,1,4,0,21,12,13,2,2,1.29411764705882,0.0153846153846154,1.38461538461538,0.506369683541833,1.2828125,0.056484375,2.36805555555556,0.139930555555556,1.51416446579227,0.108534310541732,2.46904133083507,0.310098030119235,0.644718977614397,0.183927487513588,0.442432512116569,0.183962580169930,0.753363845896759,0.231945508054145,0.438193508306427,0.306730507646054,3.25,1,3.25,0.509375000000001,3.45370547524419,0.999999999999996,3.45370547524419,0.999999999999996,1.34236762926540,3.81003654265284,0.740665023635381,0.726845935187148,0.967533332904844,2.39966608634664,0.630099830201142,0.932537830602133,1.29374274629649,15.3308151460426,-0.917255587257216,-0.96397882905237,-0.58008299408956,5.41468027085595,-0.610807457905366,-0.211564260416102,2.1,3.6,1.78917825932905,4
"2008_IVEE_2",2008,"IVEE",2,"IVEE-2",6,7,3,445,690,34.2307692307692,13,29,0,80,69,10,93.5,762.5,6963,0,133,2971.33333333333,0.939887835507018,0.401751210408652,1.62333333333333,10.4233130464303,2.1012444946465,0.460170251339638,28,32,0.02734375,6,3,26,3,0.875,0.03125,6,4.66666666666667,4.80277697448743,3.66666666666667,1.52752523165195,5.66666666666667,7.23417813807024,0.15625,0.03125,0,1.09154629997254,12,1,6,0,5,1,14,13,20,0,3,2,0.0282258064516129,2.7,0.470162345981627,1.25234375,0.04357421875,2.34583333333333,0.232395833333333,1.36007534132534,0.0480580216625425,2.44030136530136,0.192232086650170,0.549352968933278,0.129729988121168,0.324197727732116,0.227348994068957,0.652885197538973,0.110501960312061,0.331063951266387,0.149672084137189,2.75000000000000,0.5625,2.75000000000000,0.5625,3.02857142857142,0.39512136215433,3.02857142857142,0.39512136215433,1.72599952632031,2.89028779630044,0.0274707585274235,0.245330200113342,1.29512638746644,1.98609041096994,0.289037439238860,-0.126031607657431,1.30308214760454,7.49172769985518,-2.05881465554640,-1.81317098346272,-0.0406078400548910,2.51175180256457,-1.16662028775376,-1.72824617129861,4.33333333333333,4.83333333333333,1.59486972350309,2
"2008_MOHK_1",2008,"MOHK",1,"MOHK-1",104,10,1,831,520,7.28947368421053,114,19,5,75,35,48,0,0,963,49,941.666666666667,6426.33333333333,0.965492466107779,0.429470728508844,1.66083333333333,9.67514762573313,1.86491870796254,0.5045636191918,111,58,0.0329964328180737,9,6,40,12,1.91379310344828,0.0517241379310345,18,6.16666666666667,4.8416088721197,2.83333333333333,2.22860195339290,7.83333333333333,4.98786405977427,0.275862068965517,0.0344827586206897,0,0.905423700495935,11,23,13,1,6,3,34,11,31,0,3,1.74793388429752,0.0326678765880218,3,0,1.39911180773250,0.0582264483165739,2.28602693602694,0.187618555686738,1.76793265838755,0.160223628375584,2.6496331180177,0.344184090584589,0.63501667746991,0.151890141620296,0.379960593056147,0.227266438153256,0.930109678015762,0.283263808045668,0.62140991155695,0.331897157586581,3.13939393939394,0.586383313656042,3.13939393939394,0.586383313656042,3.95022522926854,0.884044935618161,3.95022522926854,0.884044935618161,1.17277707362618,2.31415763932859,0.883963709789608,0.465718645539045,0.719381021114043,1.40085964807455,0.393371385277031,0.228443828497607,-0.061325887002238,3.86477140945644,-0.647575185049138,-1.59885220705836,-0.923809428779164,0.405733011609949,-1.21020325845320,-1.55650667725640,2.72222222222222,2.88888888888889,1.48325241905019,9
"2008_MOHK_2",2008,"MOHK",2,"MOHK-2",51,8,2,587,1242,9.94915254237288,59,55,0,80,76,56,0,214,1035,0,756,7231,0.938373625215224,0.423548376085063,1.61583333333333,9.61588333898397,1.72620574621326,0.498743330232806,50,45,0.0246913580246914,13,6,36,3,1.11111111111111,0.0666666666666667,8,5.55555555555556,5.83333333333333,7.5,6.34822809924155,1.66666666666667,1.15470053837925,0.155555555555556,0.0444444444444444,0,0.93691134866645,12,7,13,0,3,3,20,13,23,1,2,1.05769230769231,0.0247474747474747,1.13043478260870,0.344350221575091,1.14803921568627,0.0436514801999231,2.01654411764706,0.120539576124567,1.4964326830481,0.0991407922092088,2.48929804914431,0.297422376627626,0.465087334135969,0.187862072618141,0.10292241725832,0.273172362834101,0.756343768864381,0.246396073677152,0.462166687844842,0.357239855823834,2.25,1,2.25,0.776816608996539,3.2604890160373,0.999999999999996,3.2604890160373,0.999999999999996,0.240082037511450,4.2508794774007,1.17863485466395,1.67065388824512,1.03290431589876,2.45725141346394,0.130210800865232,0.736411285654206,2.60814086090039,17.0898368513290,0.670659634609653,1.19289528334896,-0.571681692273272,5.01014939868083,-1.67265502937766,-1.02865906607895,3.44444444444444,4.33333333333333,1.57545139310157,6
"2008_NAPL_1",2008,"NAPL",1,"NAPL-1",39,2,0,320,781,7.80487804878049,41,51,0,80,78,88,0,0,0,0,0,0,1.05078814387483,0.456242380063707,1.8475,10.9059389638178,2.2531852986845,0.526415093438471,76,47,0.0344047080126754,7,6,31,10,1.61702127659574,0.0638297872340425,12,4.75,4.07430975749267,3,2.28035085019828,5.8,4.63800723491362,0.276595744680851,0.0638297872340425,0,1.02852073053268,10,9,9,2,5,4,28,19,24,4,5,2.25339366515837,0.0342275670675301,4.5,0.510753918455249,1.60001169043722,0.190914826909683,2.76253434065934,0.560812304047194,1.6151694661333,0.093566759232454,2.44564824541326,0.219881884196267,0.96014074629563,0.602888573313806,0.800926719040527,0.945189369444123,0.794033099964533,0.223438476128349,0.512520609815469,0.302711471682812,4.55555555555555,3.16049382716049,4.55555555555555,3.16049382716049,3.45768492306293,0.849161276084287,3.45768492306293,0.849161276084287,1.37926589602737,3.50815393124434,0.654361673951912,1.52967208584175,0.823305587807734,2.29884107423268,0.656498297842281,0.95048586801829,0.772140787275556,12.2724946666512,-0.814349893577567,1.14340053513327,-0.718308077338172,4.07742208372844,-1.02604707684951,-0.68464951666722,2.25,2.5625,1.57157195833599,4
"2008_NAPL_2",2008,"NAPL",2,"NAPL-2",31,2,0,296,591,8.96969696969697,33,28,0,80,79,174,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,62,46,0.0293005671077505,6,6,33,7,1.34782608695652,0.0434782608695652,10,4.76923076923077,4.12621388510594,3.83333333333333,2.78687399547713,5.57142857142857,5.09434794182543,0.239130434782609,0.0434782608695652,0,1.07153960162404,11,11,8,1,4,3,27,16,27,3,3,1.76712328767123,0.0289855072463768,2.48148148148148,0.509175077217316,1.43387681159420,0.0627641908212562,2.53525641025641,0.222088675213676,1.65192370460320,0.119119694770591,2.57834160061827,0.288395050497219,0.76369068574897,0.208308887258927,0.59605331842425,0.352688783409653,0.853500107193095,0.24439790432708,0.526990158674675,0.312722790208525,4.00000000000001,1.00000000000001,4.00000000000001,1.00000000000001,3.52479468861829,0.849161276084287,3.52479468861829,0.849161276084287,1.53612555374551,3.53032582142244,0.985617069453494,1.24495713925439,0.779699910493946,1.82776443555037,0.280599419901834,0.493736430174931,1.37149191739075,11.7299601866990,0.119265931509061,-0.0812366635090545,-0.954447031511662,1.99559011458695,-1.34400613220975,-1.33854394347303,2.84615384615385,3.07692307692308,1.56540436230142,6
"2008_NAPL_3",2008,"NAPL",3,"NAPL-3",4,0,0,0,16,0,4,3,0,80,80,254,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,24,24,0.0416666666666667,4,4,15,5,1,0.0833333333333333,7,2.66666666666667,1.80277563773199,3.5,2.51661147842358,2,0.707106781186548,0.375,0,0,1.35277312811623,3,4,5,3,3,0,16,12,11,2,3,1.41666666666667,0.0416666666666667,2.18181818181818,0.404519917477945,1.56150793650794,0.0930650037792894,2.49735449735450,0.248173343411438,1.76094773986745,0.0931070054901571,2.52189547973490,0.186214010980314,0.788357954955619,0.267568247869265,0.458672484977775,0.403142321336783,0.854170719169649,0.183822743204030,0.51203516345614,0.227463178603803,3,1,3,1,3.45370547524419,0.513679759959698,3.45370547524419,0.513679759959698,0.801348560672004,2.68860068865124,-0.0264110970565202,1.03370928214357,0.472740385433744,1.50950035272831,0.302379336986073,0.467758856126629,-1.10741563540858,5.7751246399135,-2.01466166801460,-0.866277183692383,-1.37293275597246,0.505227702218561,-1.49926889319838,-1.75334325210664,2,2.22222222222222,1.78476141780377,3
"2008_NAPL_4",2008,"NAPL",4,"NAPL-4",1,0,0,2,0,2,1,2,0,80,3,2,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,20,25,0.032,6,2,19,4,0.8,0.08,4,3.33333333333333,3.44480284873702,2.5,2.12132034355964,3.75,4.19324854180304,0.24,0,0,1.08633132801932,11,4,4,1,2,1,10,6,13,2,3,1.78571428571429,0.0316666666666667,2.76923076923077,0.438529009653515,1.235,0.0668750000000002,2.375,0.134375000000001,1.53766532160819,0.096147963251908,2.49351478224499,0.267077675699745,0.637704215656967,0.216859389447787,0.414578098794424,0.193775199974095,0.772824135763836,0.233751294657557,0.430986337385144,0.33550119845551,3,1,3,0.421875000000002,3.02857142857142,0.999999999999996,3.02857142857142,0.999999999999996,1.19836057438738,3.36047848122559,0.394705760174533,0.49561069286046,0.835794054752252,2.59024179117416,0.0145348322553714,0.984421320431861,1.11749180663799,11.0277237325937,-1.69752066115702,-1.86675164577983,-1.04874597688349,6.49317884542512,-1.82421742497414,-0.256188716404212,2.83333333333333,3.83333333333333,1.76304265474885,3
"2008_NAPL_5",2008,"NAPL",5,"NAPL-5",8,0,0,32,275,4,8,6,0,80,68,34,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,78,55,0.0257851239669421,15,5,41,9,1.41818181818182,0.0363636363636364,11,5.57142857142857,5.10978376351584,2.6,2.50998007960223,7.22222222222222,5.54025671286489,0.2,0.0545454545454545,0,0.937728401978606,10,12,13,2,3,4,32,20,26,3,3,1.67682926829268,0.0255892255892256,2.53846153846154,0.508391127441794,1.38149350649351,0.042648423005566,2.49872448979592,0.167547376093295,1.58177560453775,0.0909033032230718,2.45443901134438,0.227258258057679,0.708744742105342,0.158499182703495,0.532290537703207,0.286036122439299,0.783797977297684,0.213305605549213,0.500054048495485,0.290748608814529,3.625,1.00000000000000,3.625,1.00000000000000,3.52479468861829,0.849161276084287,3.52479468861829,0.849161276084287,1.57541632691310,4.62501382455959,0.594651834074641,1.80153485882514,0.8943763668805,2.21978400175401,0.660246651227043,0.79102463978622,1.18674092002333,22.9921115879742,-1.01938962373824,2.38053511858773,-0.597817874885572,3.71639420376494,-0.82574416604232,-0.942029241233429,2.64285714285714,3.57142857142857,1.5346578229,8
"2008_NAPL_6",2008,"NAPL",6,"NAPL-6",11,1,0,79,144,6.58333333333333,12,9,0,80,68,66,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,101,55,0.0333884297520661,5,9,33,13,1.83636363636364,0.127272727272727,18,4.59090909090909,4.31673477691173,3,2.17944947177034,5.69230769230769,5.12159830822071,0.345454545454545,0.0545454545454545,0,1.25378079527610,10,18,11,0,10,4,34,16,28,4,3,1.68202764976959,0.032996632996633,2.5,0.509175077217316,1.40602877433714,0.148769978737933,2.28631489624816,0.309117441529317,1.85735731518796,0.195048007487213,2.62602249432199,0.369918634889541,0.803071683077331,0.413780316391196,0.399934315281059,0.587222728343082,0.911252315671985,0.330294587919599,0.554024979703807,0.37867978322849,3.13333333333333,2.37851515864105,3.13333333333333,2.37851515864105,3.74999999999999,1.25000000000000,3.74999999999999,1.25000000000000,-0.377383406046945,3.6360427869729,0.799378153619105,2.42198998426167,0.43896814672492,1.48576510729056,0.337602628625003,0.556270372942585,2.5053073073106,14.4632131011473,-0.920964667939876,5.3149559335427,-1.28748428560285,0.991266739230362,-1.10157999624937,-0.990283467768012,2.09090909090909,2.09090909090909,1.61804322620911,7
"2008_NAPL_7",2008,"NAPL",7,"NAPL-7",30,0,0,148,296,4.93333333333333,30,13,0,80,78,93,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,84,53,0.0299038803844785,12,5,39,9,1.58490566037736,0.0566037735849057,12,6,6,2.6,2.19089023002066,7.88888888888889,6.69784376580337,0.207547169811321,0.0566037735849057,0,1.02976190476190,11,9,12,1,5,3,30,21,27,2,3,1.59756097560976,0.0297532656023222,2.44444444444444,0.506369683541833,1.36006289308176,0.0434001572327045,2.36309523809524,0.164300595238095,1.51891452227522,0.0788232482750278,2.52791498225482,0.232090675476471,0.644396371810535,0.160773422052558,0.434265691814,0.286357046279080,0.798579820365172,0.205719340571838,0.564224682792309,0.302962656958906,3.125,1.00000000000000,3.125,1.00000000000000,3.52479468861829,0.849161276084287,3.52479468861829,0.849161276084287,1.43864546551362,4.55093221936363,0.626545829902366,1.80737512490344,1.16558361296198,2.56329182211639,0.457534507980231,0.834377137388871,0.644393179751234,22.2084455317039,-1.39746300692477,2.40374216363730,-0.0707646010157768,5.62099126520362,-1.40150318658243,-0.816704771036805,2.78571428571429,3.42857142857143,1.53149799917288,4
"2008_NAPL_8",2008,"NAPL",8,"NAPL-8",13,0,0,77,133,5.92307692307692,13,14,0,80,80,135,0,0,0,0,0,0,1.00754243680146,0.434265285648874,1.74666666666667,10.8669410430314,2.09664206846892,0.500553552235683,83,54,0.0284636488340192,16,9,37,8,1.53703703703704,0.111111111111111,14,4.88235294117647,5.4986629390832,2.11111111111111,1.53659074288215,8,6.74007206404883,0.259259259259259,0.0555555555555556,0,1.31435141605779,11,14,9,1,6,4,34,20,21,3,3,1.73232323232323,0.0286512928022362,2.80952380952381,0.402373908081478,1.37307098765432,0.0643206661522632,2.35911458333333,0.154582248263888,1.672751741407,0.126203104692007,2.45314376143913,0.272598706134735,0.74456658393021,0.189929729388786,0.564674231612548,0.224047653419164,0.796722656922954,0.264739779148092,0.469578964526452,0.33646060298914,3.125,1,3.125,0.639999999999998,3.62601619980652,0.999999999999996,3.62601619980652,0.999999999999996,0.881665215443589,3.29716034919167,-0.0809666351725174,1.08296020762416,0.617250168273267,1.91769672303917,0.546796485936723,0.743590919129429,0.678308077726551,10.9759567241711,-1.11490100105951,-0.352766038672667,-1.08231077932793,2.36531989951109,-0.732318825018824,-1.00131281182955,2.05882352941176,2.64705882352941,1.63944520820419,8
"2009_ABUR_1",2009,"ABUR",1,"ABUR-1",3,1,0,38,496,9.5,4,12,80,0,0,0,0,0,0,0,0,81.6666666666667,0.731043951596405,0.345021318289124,1.1875,9.62810087845622,0.940336845433352,0.445675541184247,30,25,0.048,7,4,15,6,1.2,0.16,7,3,2.40370085030933,1,0,4.33333333333333,2.25092573548455,0.4,0,0,0.604836560114817,3,18,1,0,2,0,21,3,8,3,3,1.54347826086957,0.0416666666666667,2.375,0.517549169506766,1.824,0.154666666666667,3.06,0.386666666666667,2.23540303861084,0.290358741695626,2.62553031396163,0.382050975915297,1.13739142745990,0.335502680269802,0.787839677868975,0.447762647512998,0.900961065048437,0.333448781010838,0.642582880182426,0.333576836526012,4,0.999999999999996,4,0.999999999999996,3.93421538418051,0.849161276084287,3.93421538418051,0.849161276084287,0.84241607725664,1.71411712876995,-0.0441058632727016,0.32647394935141,0.0955939727991085,0.411538241851018,0.641469255348313,-0.0528564370639476,-0.956958681675564,1.20975177356119,-1.67962100683264,-1.90240483575735,-0.99913812888972,-1.64921339281369,-0.9287669586208,-1.78373195608486,1.5,2.1,1.79313911776573,9
"2009_ABUR_2",2009,"ABUR",2,"ABUR-2",4,0,0,0,49,0,4,3,59,21,21,0,0,0,0,0,0,126,0.728165353137653,0.343275635340536,1.1825,9.75989096148336,0.934394441021988,0.442386381779727,3,21,0.00680272108843537,18,1,19,1,0.142857142857143,0.0476190476190476,2,1.5,0.707106781186548,2,NA,1,NA,0.0952380952380952,0,0,0,14,1,3,0,2,0,4,3,1,0,1,1,0.00714285714285714,1,0,1.11904761904762,0.0119047619047620,2.25000000000000,0.125000000000001,1.19379033664748,0.0293973135417408,2.35653235653235,0.205781194792186,0.384212242932271,0.0545544725589987,0.353553390593252,0.176776695296639,0.497862576777339,0.0967872315874306,0.335746474506109,0.198073100760527,2.49999999999998,0.250000000000003,2.49999999999998,0.250000000000003,2.66666666666667,0.39512136215433,2.66666666666667,0.39512136215433,2.75817594246135,3.94870468046082,0,0,2.06677652602434,2.92032846968933,-0.135554542689476,-0.0824329598538267,6.27162748554141,14.2789115646259,-2.75,-2.75,2.65144489757257,7.46570998807637,-2.33333333333333,-2.33333333333333,1.5,10,2.35378458556832,1
"2009_AHND_1",2009,"AHND",1,"AHND-1",4,0,0,0,0,0,4,4,80,0,0,0,0,NA,NA,0,NA,NA,0.506496294483706,0.241157352783381,0.845,13.6544869084955,0.841556082978913,0.279804718465085,5,8,0.078125,4,1,5,2,0.625,0.125,1,1.66666666666667,0.577350269189626,2,NA,1.5,0.707106781186548,0.375,0,0,-0.384900179459751,3,3,1,0,1,0,4,1,1,2,2,1.33333333333333,0.0714285714285714,2,0,2.0625,0.156249999999999,3.83333333333333,0.416666666666665,1.90434918151968,0.240743035917499,2.80869836303936,0.481486071834998,1.52215777293758,0.351971488293338,0.763762615825973,0.52041649986653,1.06054711231378,0.336999448387829,0.665968393929022,0.332326507496125,4.5,0.999999999999995,4.5,0.999999999999995,3.62601619980652,0.756190972487077,3.62601619980652,0.756190972487077,0.587717649473905,1.65873098512724,-0.207826562129516,0.287409506829643,0.380053128819369,0.494582418382456,0.0143736953029188,-0.598457551491421,-1.68355681362558,1.15771472485999,-2.33333333333333,-2.33333333333333,-1.73373314440982,-1.86296057944877,-1.88922352659551,-1.77346014727629,0.666666666666667,2.33333333333333,2.14165981310211,1
"2009_AHND_2",2009,"AHND",2,"AHND-2",5,5,1,249,377,24.9,10,43,21,59,58,132,0,582,582,63.3333333333333,242.333333333333,411.333333333333,0.538482291691033,0.253333087370917,0.890833333333333,13.7680754661632,0.86068235759207,0.296643848099099,47,41,0.0279595478881618,5,4,30,7,1.14634146341463,0.097560975609756,7,4.27272727272727,5.2742944379492,2.25,1.89296944860009,5.42857142857143,6.34710282614945,0.24390243902439,0.024390243902439,0,1.89051929535196,16,5,8,2,2,2,17,12,25,4,3,1.94927536231884,0.0268292682926829,2.72,0.458257569495584,1.38224932249322,0.0726129177958446,2.66722222222222,0.197712962962963,1.49573354744356,0.082799507181307,2.45179110322757,0.242484271030971,0.802716471623146,0.218991317522612,0.574315660039192,0.287433431489314,0.74913900279352,0.201892702766623,0.481697947889186,0.289340354203879,3.5,1,3.5,0.837962962962958,3.45370547524419,0.999999999999996,3.45370547524419,0.999999999999996,1.35020100110782,3.1518496393144,0.152685714738689,1.14712350887031,1.07909518328587,2.83709811698812,0.641715078395704,1.16238398331037,0.746974067968854,9.11605475549019,-1.77351871003835,-0.166710451806940,-0.275645258264403,8.5439185517845,-1.05007191812035,0.645389530036527,2.90909090909091,3.36363636363636,1.69006933954527,3
"2009_AQUE_1",2009,"AQUE",1,"AQUE-1",12,7,1,325,558,17.1052631578947,19,31,0,80,80,28,589,4746,30691,101,586.666666666667,5867.33333333333,0.560100254594988,0.272915854344781,0.94,13.3186278561828,0.803833714406268,0.326035894961952,93,58,0.0276456599286564,5,5,41,12,1.60344827586207,0.0344827586206897,16,5.47058823529412,4.77123735338674,4,2.12132034355964,6.08333333333333,5.48482755730144,0.258620689655172,0.0344827586206897,0,1.52833005118188,15,18,8,0,6,3,35,17,36,1,5,2.18650793650794,0.0272232304900181,4.41666666666667,0.5,1.39839901477833,0.062733263204707,2.35924369747899,0.214031133286648,1.78527611381994,0.146839262291988,2.57055222763988,0.293678524583977,0.659864546179304,0.161454479731727,0.404400339519938,0.241783550708691,0.887002083479164,0.262476930781839,0.569456079179219,0.309168431606398,3.25,0.703125,3.25,0.703125,3.95022522926854,0.884044935618161,3.95022522926854,0.884044935618161,1.26026676924368,2.57049391507600,0.864137941267218,0.641605401805256,0.610574550794905,1.54106229899246,0.620570546979001,0.510270187734725,0.178191994566689,5.67869796678008,-0.366724773328411,-1.09400177757016,-0.965313699374891,1.01133016466939,-0.717294510078472,-1.21021079964303,3.05882352941176,3.11764705882353,1.51231985998199,12
"2009_AQUE_2",2009,"AQUE",2,"AQUE-2",19,5,0,368,429,15.3333333333333,24,63,13,67,66,140,447,3627,24990,55.6666666666667,614.666666666667,5951.33333333333,0.560100254594988,0.272915854344781,0.94,13.3186278561828,0.803833714406268,0.326035894961952,58,43,0.0313683071930773,6,5,32,6,1.34883720930233,0.0465116279069767,11,5.27272727272727,4.60631976942351,6,4.94974746830583,4.66666666666667,4.67618077780005,0.209302325581395,0.0465116279069767,0,1.04656108225068,9,9,10,0,6,3,24,15,26,0,3,1.73684210526316,0.0310077519379845,2.5,0.509901951359279,1.31589147286822,0.0524870801033591,2.23484848484848,0.205176767676768,1.61837713897435,0.108507742299228,2.47723427643873,0.259212939937044,0.557998045363297,0.14215975182098,0.243864095286077,0.224540074261801,0.802863830457106,0.217860842853776,0.499152000560899,0.275499044033077,2.5,0.5,2.5,0.5,3.52479468861829,0.849161276084287,3.52479468861829,0.849161276084287,1.22915579329722,2.45506964608182,0.0971358686537002,0.303633317747927,0.811184417517584,1.89261214436704,0.735430104813398,0.607068526605017,-0.296603658188896,4.52172561348684,-2.07216884283998,-1.84651274955625,-0.736399483241871,2.53678942360397,-0.68112919957802,-0.974596318015252,3.36363636363636,3.45454545454545,1.53328601736722,7
"2009_AQUE_3",2009,"AQUE",3,"AQUE-3",3,6,1,225,178,25,9,20,52,28,21,4,0,452,20645,0,92,2745,0.600598729535812,0.292056888057205,1.0075,13.2499938902757,0.8592117119407,0.349947790860856,32,37,0.0233747260774288,12,7,25,5,0.864864864864865,0.162162162162162,8,2.66666666666667,2.64001836540903,3.57142857142857,3.15473944286703,1.4,0.894427190999916,0.324324324324324,0,0,1.39089209546449,6,10,8,2,5,1,23,13,13,4,2,1.21052631578947,0.0225225225225225,1.15384615384615,0.375533808099405,1.42360360360360,0.0965534963534965,2.55121212121212,0.233861760461761,1.76326709296398,0.160749321514081,2.4863622336667,0.313038152422159,0.850873689824781,0.348723817710701,0.655883242873936,0.558679662926284,0.817510068412518,0.297627776954771,0.449615438713398,0.356151536035146,3.50000000000001,1.85025714285715,3.50000000000001,1.85025714285715,3.34498779559700,0.999999999999996,3.34498779559700,0.999999999999996,1.06078711067652,3.93148189938276,0.554232741988366,2.15819970377895,0.372559960037216,1.59258484337345,0.265344957894706,0.603606498240104,0.757939186851213,15.5577371052483,-1.57737806384293,3.39711149211507,-1.47230954426069,1.06378244663743,-1.45127663506142,-1.28491546846389,1.75,2.5,1.92234240104230,7
"2009_AQUE_4",2009,"AQUE",4,"AQUE-4",2,7,1,255,288,28.3333333333333,9,14,27,53,20,22,749,3209,23115,62.3333333333333,214.666666666667,3722.66666666667,0.58541280212798,0.284247852407714,0.981666666666667,13.2892479091995,0.820205294878903,0.341573255634314,69,53,0.024563901744393,7,6,34,13,1.30188679245283,0.132075471698113,17,3.63157894736842,3.68496232930827,3.16666666666667,2.78687399547713,3.84615384615385,4.11999502115706,0.339622641509434,0.0188679245283019,0,1.97544930996131,13,13,9,0,8,1,31,18,27,2,3,1.77333333333333,0.0243105950653120,3,0,1.50221975582686,0.0767991068513974,2.40092879256966,0.214229087532845,1.63331133183638,0.145451287461171,2.59835717082515,0.367091344544861,0.751130141369313,0.202373304347718,0.54856871815186,0.295359398435582,0.848904858279888,0.285329714210715,0.504033985064793,0.355307845708807,3.62500000000001,0.999999999999992,3.62500000000001,0.999999999999992,3.52479468861829,0.999999999999996,3.52479468861829,0.999999999999996,1.21482593975623,2.89246611584021,1.01928364763397,1.20365800255663,0.799702535754393,1.74244862818335,0.175863112611050,0.356945237467208,0.369031421348901,8.37038635941646,-0.362237128559391,0.464552896012723,-0.968168613899316,1.58097720554160,-1.27012870518166,-1.50020544768676,2.31578947368421,2.47368421052632,1.72128826772132,2
